order_id,side,price,quantity
1362,B,102.21,962
1363,B,100.15,851
1364,S,108.48,448
1365,B,94.70,325
1366,B,93.63,196
1367,B,97.58,225
1368,S,93.63,10
1369,S,105.06,282
1370,S,108.47,353
1371,B,97.72,214
1372,S,103.37,264
1373,B,107.36,830
1374,S,105.96,182
1375,B,91.78,503
1376,S,94.96,940
1377,S,92.54,406
1378,B,100.06,474
1379,S,106.24,346
1380,B,100.30,920
1381,B,98.76,213
1382,S,90.88,142
1383,S,103.83,623
1384,S,94.24,944
1385,S,108.00,339
1386,S,103.54,364
1387,B,94.92,851
1388,B,107.63,812
1389,S,92.14,468
1390,B,95.08,223
1391,B,93.61,765
1392,S,94.45,834
1393,S,99.96,949
1394,B,105.70,909
1395,S,93.12,278
1396,B,93.87,250
1397,S,102.86,521
1398,B,106.28,514
1399,S,104.68,505
1400,S,91.49,846
1401,S,92.80,53
1402,S,98.72,133
1403,S,104.15,61
1404,B,98.33,1
1405,B,95.69,897
1406,B,102.18,226
1407,B,92.65,745
1408,S,106.39,223
1409,S,91.73,911
1410,B,101.21,842
1411,S,90.81,45
1412,S,91.17,14
1413,B,96.89,587
1414,S,104.55,608
1415,B,103.42,999
1416,B,99.85,253
1417,B,103.62,824
1418,S,99.71,867
1419,B,106.98,519
1420,S,109.83,418
1421,S,108.21,843
1422,B,104.15,470
1423,S,102.36,936
1424,B,95.54,409
1425,S,93.77,928
1426,S,106.85,218
1427,B,91.03,378
1428,S,108.31,58
1429,B,94.47,740
1430,B,92.90,890
1431,B,101.11,166
1432,B,93.93,952
1433,S,98.41,876
1434,S,92.27,984
1435,S,101.30,991
1436,B,107.78,853
1437,S,98.33,250
1438,S,96.89,666
1439,B,105.38,103
1440,B,91.31,810
1441,B,93.32,317
1442,B,90.28,139
1443,S,102.96,843
1444,S,94.26,737
1445,S,97.18,841
1446,S,99.07,13
1447,S,94.08,257
1448,S,105.96,721
1449,S,95.26,328
1450,S,100.73,753
1451,B,103.50,885
1452,B,93.02,713
1453,S,90.31,184
1454,S,108.44,336
1455,B,108.15,565
1456,S,108.32,116
1457,S,103.97,158
1458,B,109.85,720
1459,S,90.31,906
1460,S,94.27,910
1461,B,107.43,946
1462,B,100.76,566
1463,B,94.78,553
1464,S,91.43,141
1465,B,100.52,301
1466,B,96.21,849
1467,B,93.47,242
1468,S,105.52,81
1469,B,107.44,361
1470,B,97.18,890
1471,B,94.32,29
1472,B,92.48,635
1473,B,108.09,818
1474,S,95.44,356
1475,B,91.58,616
1476,S,93.40,812
1477,S,105.14,846
1478,S,102.59,39
1479,B,102.00,938
1480,B,95.53,443
1481,S,91.76,893
1482,S,96.30,882
1483,B,100.99,351
1484,B,108.87,666
1485,S,108.66,622
1486,S,108.94,523
1487,B,99.40,683
1488,B,99.82,833
1489,B,102.72,974
1490,B,102.19,471
1491,B,91.80,42
1492,S,109.57,735
1493,S,109.23,409
1494,S,97.73,885
1495,S,93.38,153
1496,S,109.35,407
1497,S,91.12,641
1498,B,106.57,98
1499,B,96.87,181
1500,S,102.44,935
1501,S,94.27,249
1502,S,109.76,598
1503,S,105.85,453
1504,S,108.70,993
1505,B,105.25,986
1506,B,96.11,922
1507,S,102.42,592
1508,S,93.79,922
1509,B,95.76,487
1510,B,108.79,144
1511,S,108.20,308
1512,B,90.87,906
1513,S,96.71,354
1514,B,95.64,463
1515,S,90.41,551
1516,B,95.32,317
1517,S,108.71,36
1518,S,96.34,182
1519,B,100.20,964
1520,B,98.53,881
1521,S,104.25,516
1522,B,100.98,83
1523,B,102.87,943
1524,B,91.24,899
1525,B,105.02,572
1526,B,92.52,30
1527,B,95.73,930
1528,B,94.16,859
1529,B,109.72,466
1530,B,106.27,957
1531,S,102.35,675
1532,S,105.11,538
1533,B,96.27,436
1534,B,104.72,504
1535,S,104.53,968
1536,B,90.47,554
1537,B,105.37,704
1538,S,106.58,957
1539,B,91.12,978
1540,B,91.02,255
1541,S,107.14,654
1542,B,92.99,82
1543,B,105.05,143
1544,B,97.87,569
1545,S,108.87,624
1546,B,108.43,340
1547,S,100.56,790
1548,S,107.91,799
1549,B,95.84,533
1550,S,94.90,88
1551,B,102.14,922
1552,S,99.11,543
1553,S,104.05,331
1554,S,105.35,564
1555,S,105.34,593
1556,B,99.36,755
1557,B,107.31,165
1558,B,100.63,79
1559,B,93.16,507
1560,B,103.70,638
1561,S,91.02,795
1562,S,107.44,97
1563,B,98.63,119
1564,S,95.41,20
1565,B,104.16,28
1566,S,108.44,765
1567,S,96.62,208
1568,B,96.20,844
1569,B,95.81,263
1570,B,94.94,633
1571,S,100.63,987
1572,B,107.47,170
1573,B,96.11,434
1574,S,106.69,399
1575,S,99.48,475
1576,S,98.15,746
1577,B,103.63,674
1578,B,104.13,598
1579,S,91.28,377
1580,S,91.23,948
1581,B,100.65,41
1582,S,92.62,564
1583,S,101.29,43
1584,B,106.74,252
1585,S,92.90,352
1586,S,105.42,691
1587,B,109.26,272
1588,S,95.13,272
1589,S,99.56,37
1590,S,95.42,585
1591,B,96.75,465
1592,B,101.81,744
1593,B,97.97,54
1594,B,94.34,946
1595,B,97.35,113
1596,S,109.82,100
1597,S,96.38,922
1598,B,107.07,257
1599,B,98.99,305
1600,B,103.73,670
1601,B,102.35,862
1602,S,95.10,256
1603,S,96.05,344
1604,B,101.82,625
1605,S,108.52,447
1606,B,96.66,948
1607,B,94.13,765
1608,B,98.08,27
1609,B,108.57,542
1610,S,107.57,920
1611,S,108.75,214
1612,B,106.35,975
1613,B,98.90,103
1614,S,96.47,896
1615,S,96.54,320
1616,B,105.78,676
1617,S,106.25,670
1618,S,96.86,802
1619,B,99.63,797
1620,S,103.88,268
1621,S,90.04,515
1622,B,102.29,489
1623,B,105.12,542
1624,B,94.60,499
1625,B,107.49,835
1626,B,94.97,952
1627,B,104.08,920
1628,S,93.61,563
1629,B,108.40,626
1630,S,99.84,693
1631,B,100.21,605
1632,B,106.88,675
1633,B,105.66,750
1634,S,92.44,332
1635,B,108.78,481
1636,B,98.39,617
1637,B,99.87,509
1638,B,103.12,237
1639,S,103.67,646
1640,S,101.13,100
1641,B,103.95,49
1642,B,102.11,86
1643,B,100.92,788
1644,S,94.64,630
1645,B,93.39,863
1646,S,98.16,580
1647,B,109.24,459
1648,B,107.20,911
1649,B,106.55,68
1650,S,97.93,872
1651,B,101.54,412
1652,B,98.14,533
1653,S,107.23,471
1654,S,101.98,795
1655,B,104.58,60
1656,B,96.53,845
1657,S,105.29,171
1658,B,98.58,69
1659,S,100.43,176
1660,S,100.11,770
1661,S,107.39,795
1662,S,95.19,37
1663,B,105.43,474
1664,B,96.18,801
1665,B,90.19,869
1666,B,92.41,220
1667,B,92.79,518
1668,S,96.00,64
1669,B,107.52,281
1670,B,93.72,917
1671,B,104.08,336
1672,S,90.12,608
1673,B,92.20,533
1674,B,98.39,722
1675,B,93.37,584
1676,B,93.75,403
1677,B,103.74,124
1678,S,106.51,262
1679,S,94.95,250
1680,B,109.70,514
1681,B,91.06,682
1682,B,96.26,600
1683,S,97.02,749
1684,B,94.00,921
1685,S,105.17,745
1686,S,96.39,810
1687,S,101.65,633
1688,S,98.94,293
1689,S,108.09,144
1690,B,91.78,554
1691,S,102.86,788
1692,S,104.33,394
1693,B,93.17,185
1694,B,92.66,931
1695,S,102.17,823
1696,B,101.85,381
1697,S,109.30,736
1698,B,96.40,545
1699,B,94.55,869
1700,S,90.81,486
1701,S,91.06,79
1702,S,95.28,869
1703,S,91.12,250
1704,S,108.17,640
1705,B,91.41,829
1706,B,103.95,785
1707,S,101.27,43
1708,S,99.04,142
1709,B,99.77,185
1710,S,109.97,877
1711,S,92.73,945
1712,B,99.23,347
1713,B,97.66,266
1714,S,104.79,393
1715,S,108.06,214
1716,S,107.13,74
1717,S,98.99,549
1718,B,92.62,276
1719,S,109.92,766
1720,B,92.61,925
1721,S,109.64,785
1722,S,108.98,403
1723,B,95.83,784
1724,B,103.95,328
1725,S,90.73,193
1726,B,108.65,731
1727,B,107.94,736
1728,B,95.71,258
1729,S,102.72,498
1730,S,95.58,566
1731,B,98.57,394
1732,S,101.98,741
1733,B,102.95,227
1734,B,97.37,441
1735,B,100.89,899
1736,B,98.99,171
1737,S,103.11,48
1738,B,90.63,141
1739,S,96.44,769
1740,B,104.67,193
1741,S,97.21,767
1742,S,107.09,388
1743,B,99.52,193
1744,S,106.82,951
1745,S,101.21,562
1746,S,107.25,594
1747,B,104.36,282
1748,B,90.04,241
1749,S,108.99,152
1750,S,102.68,694
1751,S,107.92,883
1752,S,97.29,857
1753,B,97.22,625
1754,B,99.32,366
1755,B,103.17,558
1756,S,97.96,815
1757,S,104.14,447
1758,B,103.62,675
1759,B,108.78,376
1760,S,90.19,304
1761,S,97.86,793
1762,B,105.97,758
1763,S,108.52,709
1764,S,106.42,420
1765,S,106.80,974
1766,B,107.15,729
1767,S,108.26,583
1768,B,91.97,614
1769,B,98.03,627
1770,B,96.37,173
1771,S,96.76,15
1772,S,96.60,633
1773,S,95.00,195
1774,B,96.90,940
1775,B,97.55,292
1776,B,99.28,182
1777,S,104.60,484
1778,B,98.31,577
1779,S,107.76,567
1780,S,101.96,921
1781,S,103.88,84
1782,B,101.32,284
1783,S,96.34,677
1784,S,109.94,127
1785,B,97.95,179
1786,B,98.02,891
1787,S,95.54,15
1788,S,93.23,979
1789,S,102.80,211
1790,S,97.90,422
1791,S,90.55,36
1792,S,93.36,134
1793,B,108.68,681
1794,S,93.28,169
1795,B,95.17,168
1796,S,94.75,691
1797,S,99.57,585
1798,S,95.61,409
1799,S,98.92,100
1800,S,101.67,804
1801,B,95.59,902
1802,S,100.25,213
1803,S,105.20,225
1804,B,96.58,99
1805,S,106.42,130
1806,S,97.24,328
1807,B,92.94,953
1808,S,100.33,177
1809,S,96.17,247
1810,S,98.93,227
1811,B,105.64,673
1812,S,103.25,131
1813,B,105.39,182
1814,S,94.28,355
1815,S,107.70,260
1816,S,100.45,166
1817,S,90.62,465
1818,B,97.20,126
1819,S,108.58,584
1820,S,99.57,249
1821,S,108.43,901
1822,B,107.15,725
1823,S,107.15,42
1824,B,93.85,590
1825,B,105.09,939
1826,S,108.27,316
1827,B,109.97,125
1828,S,104.91,747
1829,S,102.45,187
1830,S,106.05,494
1831,B,107.64,647
1832,B,95.52,492
1833,S,92.55,833
1834,B,94.78,137
1835,S,106.18,22
1836,S,101.11,272
1837,S,99.72,440
1838,B,103.69,70
1839,B,92.39,209
1840,B,93.45,69
1841,S,100.95,755
1842,S,91.97,706
1843,S,93.67,461
1844,S,96.48,720
1845,B,104.74,377
1846,S,98.84,508
1847,B,102.70,710
1848,S,98.71,480
1849,B,92.21,282
1850,S,104.02,581
1851,B,104.92,113
1852,B,101.94,25
1853,S,98.14,992
1854,S,92.75,662
1855,B,96.55,736
1856,B,95.29,731
1857,S,92.97,527
1858,B,90.78,818
1859,S,106.29,513
1860,S,99.40,943
1861,B,91.90,769
1862,S,104.60,88
1863,S,101.63,763
1864,S,101.27,929
1865,B,98.29,640
1866,S,95.27,570
1867,B,90.38,694
1868,B,93.43,65
1869,S,103.27,922
1870,B,96.56,176
1871,B,104.04,544
1872,B,92.64,478
1873,B,90.34,894
1874,B,107.03,381
1875,B,94.17,23
1876,B,93.59,478
1877,S,108.81,680
1878,B,95.98,801
1879,B,103.42,760
1880,B,94.14,184
1881,S,95.88,598
1882,S,106.57,131
1883,B,92.71,327
1884,B,104.20,793
1885,S,95.11,369
1886,S,99.95,776
1887,S,90.33,33
1888,S,100.74,891
1889,S,92.51,115
1890,S,109.50,543
1891,S,100.23,72
1892,S,104.64,143
1893,S,90.58,118
1894,S,107.60,288
1895,S,100.08,79
1896,S,90.38,719
1897,S,105.69,291
1898,B,105.46,474
1899,S,93.27,193
1900,B,100.61,720
1901,B,91.72,838
1902,B,98.73,907
1903,S,96.83,663
1904,S,95.58,865
1905,S,106.93,207
1906,B,93.74,381
1907,S,91.54,517
1908,S,109.67,411
1909,S,92.52,435
1910,B,98.82,546
1911,S,93.39,983
1912,S,97.44,28
1913,S,91.36,657
1914,B,101.73,626
1915,B,90.28,667
1916,S,105.99,481
1917,S,109.65,162
1918,B,96.81,831
1919,B,96.31,356
1920,B,95.09,844
1921,B,105.75,415
1922,S,104.20,841
1923,S,102.76,103
1924,B,104.34,16
1925,B,91.14,753
1926,S,98.46,122
1927,B,93.76,43
1928,S,107.80,834
1929,S,107.18,531
1930,B,99.55,964
1931,S,101.35,144
1932,S,94.02,19
1933,S,99.66,194
1934,B,93.41,731
1935,B,91.05,915
1936,B,92.63,606
1937,S,109.88,974
1938,B,93.30,829
1939,S,107.32,835
1940,S,91.93,821
1941,B,94.18,659
1942,S,97.57,790
1943,B,108.89,53
1944,S,98.58,959
1945,B,98.30,117
1946,B,109.63,5
1947,B,92.83,393
1948,S,100.50,843
1949,S,96.02,129
1950,S,107.70,398
1951,S,96.11,52
1952,S,95.64,783
1953,B,97.37,672
1954,B,102.60,450
1955,B,101.86,782
1956,S,99.55,443
1957,S,108.31,527
1958,S,109.76,313
1959,B,109.36,40
1960,S,91.98,419
1961,S,92.95,462
1962,S,93.80,837
1963,B,90.40,501
1964,B,109.85,860
1965,S,93.26,629
1966,B,107.69,716
1967,B,101.02,294
1968,S,91.05,951
1969,S,104.76,910
1970,S,107.14,749
1971,B,108.86,570
1972,S,98.97,159
1973,B,91.64,239
1974,S,93.92,854
1975,S,102.83,973
1976,B,95.30,473
1977,B,103.86,963
1978,S,105.99,651
1979,B,98.40,161
1980,S,108.83,763
1981,B,93.55,609
1982,B,90.84,699
1983,B,104.51,630
1984,B,97.05,319
1985,B,93.11,569
1986,S,92.90,350
1987,B,109.06,806
1988,B,103.10,831
1989,S,103.15,708
1990,S,101.42,685
1991,S,95.92,72
1992,S,103.24,992
1993,B,104.04,889
1994,S,107.63,401
1995,B,97.10,534
1996,S,105.69,982
1997,B,101.42,445
1998,B,94.19,162
1999,S,96.22,675
2000,B,97.96,716
2001,B,102.15,560
2002,B,106.80,292
2003,S,98.22,500
2004,B,92.61,480
2005,S,95.60,182
2006,B,99.04,195
2007,B,103.32,190
2008,B,92.12,827
2009,S,99.05,837
2010,S,95.44,798
2011,B,105.19,756
2012,S,108.08,202
2013,S,96.36,256
2014,S,105.26,165
2015,B,106.15,24
2016,B,102.81,200
2017,B,90.99,202
2018,B,106.64,380
2019,S,92.06,904
2020,B,102.11,495
2021,S,95.80,927
2022,S,106.68,137
2023,S,96.68,222
2024,B,107.30,128
2025,S,96.24,933
2026,S,97.16,194
2027,S,104.89,605
2028,S,102.86,413
2029,B,105.20,554
2030,B,107.00,399
2031,S,99.41,715
2032,B,97.42,247
2033,S,102.89,563
2034,S,90.35,909
2035,S,93.90,618
2036,B,95.13,327
2037,S,93.40,386
2038,S,107.75,719
2039,B,98.81,351
2040,B,93.27,398
2041,B,106.24,894
2042,S,91.38,82
2043,S,105.82,876
2044,B,100.76,443
2045,S,106.87,386
2046,B,92.99,174
2047,S,103.19,285
2048,B,92.58,644
2049,B,93.63,29
2050,B,108.65,322
2051,B,103.08,37
2052,B,92.98,75
2053,S,90.95,668
2054,S,93.73,552
2055,B,90.46,766
2056,S,105.18,763
2057,B,95.60,387
2058,S,101.34,879
2059,S,90.04,856
2060,B,98.25,795
2061,B,91.84,80
2062,B,93.26,85
2063,S,91.32,22
2064,B,106.09,384
2065,S,98.54,75
2066,S,103.31,525
2067,S,96.62,886
2068,S,103.44,370
2069,S,106.65,67
2070,B,97.83,44
2071,B,103.61,750
2072,B,96.34,575
2073,B,96.21,696
2074,S,90.87,661
2075,S,93.97,169
2076,B,97.75,962
2077,B,99.86,704
2078,S,102.88,483
2079,S,100.96,311
2080,B,106.84,338
2081,B,96.20,988
2082,S,102.27,636
2083,B,90.78,516
2084,S,103.68,29
2085,B,92.07,450
2086,S,96.00,125
2087,S,101.70,288
2088,B,106.88,602
2089,S,107.39,982
2090,B,98.13,963
2091,B,108.96,350
2092,B,92.93,693
2093,S,108.28,159
2094,B,107.88,145
2095,B,93.81,703
2096,S,108.03,209
2097,B,90.78,371
2098,B,92.59,756
2099,B,102.05,975
2100,B,92.64,348
2101,B,99.42,548
2102,S,99.27,898
2103,B,94.78,110
2104,B,101.97,688
2105,B,109.98,422
2106,B,96.14,232
2107,S,104.11,240
2108,B,107.45,808
2109,B,91.04,776
2110,S,107.16,78
2111,S,98.16,196
2112,S,108.12,519
2113,B,92.19,53
2114,B,107.43,269
2115,B,105.92,610
2116,B,105.05,89
2117,B,102.03,415
2118,B,99.39,168
2119,S,99.15,570
2120,S,103.51,383
2121,B,108.20,568
2122,S,106.02,586
2123,S,101.53,41
2124,S,103.06,567
2125,B,90.16,383
2126,B,97.19,156
2127,S,97.54,760
2128,S,106.22,78
2129,B,96.40,927
2130,S,94.47,337
2131,B,100.61,70
2132,S,101.86,113
2133,B,100.51,406
2134,S,105.21,681
2135,B,107.62,462
2136,S,94.69,351
2137,B,106.65,866
2138,S,92.72,741
2139,S,105.16,284
2140,S,107.56,669
2141,S,90.33,889
2142,S,108.55,157
2143,B,107.44,883
2144,S,97.40,289
2145,B,109.10,843
2146,S,105.36,841
2147,B,94.34,592
2148,B,100.47,414
2149,B,104.77,464
2150,S,101.70,620
2151,S,107.41,879
2152,S,106.87,105
2153,B,101.53,287
2154,B,92.33,178
2155,S,107.36,261
2156,B,94.08,637
2157,S,95.07,144
2158,B,99.27,634
2159,S,90.19,755
2160,S,103.00,3
2161,B,96.73,266
2162,S,95.72,704
2163,S,96.38,638
2164,B,99.70,870
2165,S,104.60,564
2166,B,95.12,776
2167,B,94.48,23
2168,B,97.76,12
2169,S,105.61,833
2170,S,90.53,327
2171,B,91.18,641
2172,S,96.15,931
2173,B,97.54,2
2174,B,101.14,97
2175,S,103.54,135
2176,S,96.23,642
2177,B,93.09,495
2178,B,107.55,326
2179,B,97.88,820
2180,S,100.84,167
2181,B,91.24,55
2182,S,107.22,523
2183,B,90.34,993
2184,B,97.94,373
2185,S,92.83,90
2186,B,97.01,714
2187,B,106.55,698
2188,S,95.64,193
2189,B,91.37,736
2190,S,108.95,941
2191,S,100.93,31
2192,B,91.83,167
2193,S,106.92,268
2194,B,90.52,483
2195,S,107.21,767
2196,B,109.93,753
2197,B,94.42,366
2198,B,102.56,614
2199,B,108.83,5
2200,B,92.09,887
2201,S,93.19,717
2202,S,107.42,755
2203,B,90.34,223
2204,S,99.38,739
2205,S,109.80,508
2206,S,96.86,744
2207,B,105.31,640
2208,S,91.02,672
2209,S,94.51,70
2210,B,109.51,14
2211,S,104.33,416
2212,B,100.30,220
2213,B,109.66,425
2214,B,91.18,15
2215,S,95.60,811
2216,S,104.56,338
2217,B,93.22,69
2218,S,99.59,116
2219,S,97.86,343
2220,S,101.24,694
2221,B,103.13,617
2222,B,98.38,309
2223,S,97.13,249
2224,B,96.77,127
2225,S,90.15,943
2226,S,104.69,238
2227,S,106.30,516
2228,B,103.58,472
2229,B,99.10,820
2230,S,90.07,928
2231,S,91.56,194
2232,B,97.60,354
2233,B,94.74,812
2234,B,93.24,285
2235,S,108.40,772
2236,B,94.49,220
2237,B,96.30,801
2238,S,95.09,13
2239,B,98.45,69
2240,B,94.72,287
2241,B,108.76,699
2242,B,104.95,189
2243,S,104.82,51
2244,S,96.86,192
2245,S,91.82,809
2246,S,102.09,359
2247,S,91.71,152
2248,S,91.08,53
2249,B,91.12,658
2250,B,90.09,284
2251,B,94.48,316
2252,B,98.22,328
2253,B,97.47,198
2254,B,93.48,783
2255,S,106.68,955
2256,S,102.23,54
2257,B,96.52,661
2258,B,106.94,660
2259,B,107.66,46
2260,B,100.79,584
2261,B,90.04,473
2262,B,99.01,686
2263,B,100.45,728
2264,S,108.80,889
2265,S,94.42,594
2266,S,102.59,680
2267,S,95.05,75
2268,B,94.82,302
2269,B,100.42,975
2270,B,102.88,317
2271,S,105.18,973
2272,S,108.08,58
2273,S,98.66,423
2274,S,90.04,316
2275,S,103.58,840
2276,B,91.78,674
2277,S,101.60,883
2278,S,90.78,577
2279,B,100.17,344
2280,S,109.67,970
2281,B,104.97,661
2282,S,107.51,549
2283,B,101.67,178
2284,S,93.95,357
2285,B,104.70,923
2286,S,90.89,184
2287,B,97.60,124
2288,B,100.70,736
2289,B,94.61,561
2290,B,95.54,641
2291,S,108.38,233
2292,S,101.09,222
2293,S,96.18,501
2294,S,106.63,629
2295,B,104.32,5
2296,S,109.88,963
2297,S,107.10,206
2298,S,99.53,336
2299,B,101.55,236
2300,S,96.36,304
2301,S,102.64,43
2302,B,109.56,157
2303,S,104.24,407
2304,S,92.74,706
2305,S,105.56,19
2306,S,94.54,528
2307,S,106.22,114
2308,B,104.56,950
2309,S,93.12,876
2310,S,108.02,960
2311,B,107.61,35
2312,B,108.17,715
2313,B,100.45,76
2314,B,105.35,262
2315,B,99.43,484
2316,S,90.83,686
2317,S,95.47,126
2318,B,93.63,821
2319,B,91.16,857
2320,B,106.80,709
2321,B,106.97,963
2322,B,92.38,958
2323,B,109.51,561
2324,S,102.40,649
2325,B,102.02,148
2326,S,108.75,636
2327,S,105.63,708
2328,S,95.38,966
2329,S,108.51,118
2330,S,104.80,338
2331,S,106.26,532
2332,S,108.26,853
2333,S,92.06,5
2334,S,104.79,251
2335,S,103.07,970
2336,S,97.27,867
2337,S,108.84,570
2338,B,109.43,999
2339,B,90.57,23
2340,S,107.24,888
2341,B,94.91,172
2342,B,95.84,967
2343,S,97.57,865
2344,S,92.91,42
2345,B,102.24,646
2346,B,109.16,788
2347,S,96.30,340
2348,S,99.75,253
2349,B,100.02,936
2350,S,109.23,261
2351,S,104.65,14
2352,S,109.85,505
2353,S,99.24,54
2354,B,104.12,894
2355,S,95.80,383
2356,S,100.27,611
2357,B,92.03,485
2358,S,92.21,733
2359,B,100.58,133
2360,B,93.63,958
2361,S,100.10,244
2362,S,93.35,43
2363,S,92.93,166
2364,B,106.36,561
2365,S,105.48,557
2366,S,98.27,78
2367,S,90.29,943
2368,S,105.26,384
2369,B,102.10,483
2370,B,104.38,697
2371,S,100.73,98
2372,B,108.42,264
2373,B,109.68,930
2374,B,107.69,807
2375,B,98.73,767
2376,S,93.99,790
2377,S,95.73,438
2378,S,98.69,55
2379,S,96.64,598
2380,B,109.37,915
2381,B,109.85,12
2382,S,90.20,690
2383,B,98.21,275
2384,S,100.75,973
2385,S,99.79,943
2386,B,107.69,258
2387,S,93.34,611
2388,B,95.73,846
2389,S,97.67,295
2390,B,109.44,950
2391,S,106.98,246
2392,S,93.30,674
2393,S,92.88,39
2394,B,93.38,82
2395,B,92.93,671
2396,B,91.44,194
2397,B,98.64,654
2398,B,108.59,13
2399,B,91.99,290
2400,S,109.84,614
2401,B,103.12,127
2402,S,103.16,121
2403,S,109.75,332
2404,S,99.17,685
2405,B,97.57,288
2406,B,105.62,456
2407,B,101.94,653
2408,B,108.70,588
2409,S,94.18,483
2410,B,98.28,112
2411,S,95.21,417
2412,B,91.53,93
2413,S,99.57,742
2414,B,94.20,559
2415,S,104.45,79
2416,S,100.05,585
2417,S,108.04,785
2418,B,106.54,958
2419,S,94.64,708
2420,S,106.56,209
2421,S,91.95,688
2422,B,92.51,963
2423,S,90.22,375
2424,B,93.67,724
2425,B,90.42,357
2426,S,98.42,696
2427,S,108.30,42
2428,B,98.34,229
2429,B,97.08,883
2430,S,103.24,105
2431,S,100.07,19
2432,B,101.14,423
2433,B,109.48,32
2434,B,99.69,490
2435,B,96.15,504
2436,S,99.64,753
2437,S,102.27,839
2438,B,106.56,672
2439,S,90.06,410
2440,B,91.19,905
2441,S,94.39,540
2442,B,105.68,127
2443,S,104.36,831
2444,B,106.35,739
2445,B,106.36,861
2446,B,90.55,65
2447,S,97.53,318
2448,B,104.20,283
2449,S,99.32,176
2450,S,101.97,19
2451,S,109.58,84
2452,B,96.20,850
2453,B,105.79,100
2454,S,99.99,223
2455,B,94.38,276
2456,S,102.12,660
2457,S,102.44,206
2458,B,104.00,65
2459,B,100.90,1000
2460,S,97.88,668
2461,S,97.24,307
2462,B,103.29,128
2463,B,95.92,631
2464,S,100.30,726
2465,B,103.81,809
2466,B,107.11,916
2467,B,100.47,479
2468,S,97.85,522
2469,B,93.13,596
2470,B,92.30,835
2471,S,90.40,297
2472,B,100.72,2
2473,B,100.68,486
2474,S,98.47,475
2475,B,108.01,441
2476,B,99.03,255
2477,S,90.20,615
2478,B,108.56,734
2479,B,94.22,303
2480,B,95.48,520
2481,B,91.82,382
2482,B,105.78,335
2483,B,95.91,415
2484,S,100.42,561
2485,B,91.98,361
2486,B,90.36,323
2487,S,106.73,79
2488,S,91.88,270
2489,S,100.46,522
2490,B,94.05,524
2491,B,101.10,109
2492,S,96.26,68
2493,B,90.69,797
2494,B,91.32,372
2495,S,103.20,647
2496,B,103.49,519
2497,S,92.90,480
2498,B,109.82,48
2499,B,93.72,280
2500,B,103.16,924
2501,S,97.88,898
2502,S,109.62,324
2503,S,99.20,757
2504,S,107.39,625
2505,B,105.49,28
2506,B,99.31,728
2507,B,104.43,963
2508,B,97.29,333
2509,S,97.72,415
2510,S,92.94,232
2511,B,94.05,173
2512,B,103.42,506
2513,S,109.84,355
2514,S,99.17,196
2515,S,106.55,61
2516,B,102.46,217
2517,B,98.74,710
2518,S,107.91,406
2519,B,103.79,576
2520,B,101.74,378
2521,S,91.02,38
2522,B,102.70,430
2523,S,101.93,956
2524,S,107.07,939
2525,S,107.62,694
2526,B,101.99,614
2527,B,105.32,219
2528,S,105.38,523
2529,B,102.62,920
2530,B,97.44,408
2531,B,90.23,113
2532,S,105.05,362
2533,B,94.68,729
2534,B,107.24,208
2535,B,107.45,23
2536,B,108.21,57
2537,B,108.91,727
2538,B,101.92,360
2539,B,104.34,334
2540,B,104.27,842
2541,B,102.18,307
2542,S,90.20,439
2543,S,100.73,835
2544,S,97.43,242
2545,S,96.11,77
2546,B,95.82,742
2547,B,94.06,62
2548,S,94.66,282
2549,B,95.71,611
2550,S,98.51,849
2551,S,101.60,591
2552,B,90.38,814
2553,S,93.27,195
2554,B,94.29,363
2555,B,90.54,815
2556,B,106.92,947
2557,B,105.13,803
2558,B,97.32,511
2559,S,96.04,138
2560,S,107.74,352
2561,B,90.39,944
2562,B,92.13,980
2563,B,97.16,241
2564,S,95.65,13
2565,S,102.20,958
2566,B,101.83,504
2567,S,94.16,862
2568,B,91.97,42
2569,B,97.11,77
2570,S,102.77,11
2571,B,99.78,487
2572,S,90.19,985
2573,S,92.42,791
2574,B,99.80,339
2575,B,99.47,943
2576,S,94.77,617
2577,B,97.93,171
2578,S,99.95,629
2579,B,106.56,7
2580,B,109.88,171
2581,S,98.93,646
2582,B,106.19,235
2583,S,98.34,567
2584,S,94.85,840
2585,B,108.56,98
2586,S,107.53,900
2587,S,105.36,487
2588,B,109.87,780
2589,B,101.50,635
2590,S,109.98,55
2591,B,98.80,492
2592,B,107.06,570
2593,S,98.11,423
2594,B,103.57,910
2595,S,103.75,523
2596,B,98.95,512
2597,B,92.13,251
2598,S,93.41,508
2599,B,99.19,191
2600,B,104.82,380
2601,S,102.78,19
2602,S,106.14,124
2603,B,99.47,866
2604,B,101.03,587
2605,S,91.61,301
2606,S,91.08,464
2607,B,94.47,166
2608,S,98.78,907
2609,S,94.89,638
2610,B,94.28,678
2611,B,97.13,124
2612,B,107.63,164
2613,B,98.58,685
2614,B,91.67,846
2615,B,100.07,447
2616,B,92.67,699
2617,S,95.20,535
2618,S,99.10,160
2619,S,104.65,18
2620,B,105.32,894
2621,B,98.04,821
2622,S,105.51,543
2623,S,92.52,838
2624,S,96.23,585
2625,B,100.23,552
2626,S,103.19,323
2627,S,98.49,446
2628,S,105.41,366
2629,S,104.25,285
2630,B,94.74,441
2631,S,104.00,90
2632,S,104.76,446
